setting,setting_type,rep,n,p,s,rho,language,method,model_class,ibs,cindex_td,runtime_sec,status,error_message
setting1_highdim_s50_n1500,highdim,31,1500,500,50.0,0.3,R,glmnet_validation_glmnet,Penalized Cox,0.1596238721979482,0.7101780415430268,0.6100000000000136,success,
setting1_highdim_s50_n1500,highdim,31,1500,500,50.0,0.3,R,randomForestSRC_rfsrc,RSF,0.1939827488937332,0.586913946587537,2.1219999999999573,success,
setting1_highdim_s50_n1500,highdim,31,1500,500,50.0,0.3,R,gbm_coxph,Boosting,0.2812316155151428,0.6491394658753709,5.163999999999987,success,
setting1_highdim_s50_n1500,highdim,32,1500,500,50.0,0.3,R,glmnet_validation_glmnet,Penalized Cox,0.169786504911222,0.7082559463183752,0.6609999999999445,success,
setting1_highdim_s50_n1500,highdim,32,1500,500,50.0,0.3,R,randomForestSRC_rfsrc,RSF,0.2029115394294429,0.6031094601881253,1.94399999999996,success,
setting1_highdim_s50_n1500,highdim,32,1500,500,50.0,0.3,R,gbm_coxph,Boosting,0.3266586738571401,0.624048888622611,5.0750000000000455,success,
setting1_highdim_s50_n1500,highdim,33,1500,500,50.0,0.3,R,glmnet_validation_glmnet,Penalized Cox,0.1667872143792479,0.7185479401440975,0.7480000000000473,success,
setting1_highdim_s50_n1500,highdim,33,1500,500,50.0,0.3,R,randomForestSRC_rfsrc,RSF,0.205933610590225,0.6113369049818338,2.117999999999938,success,
setting1_highdim_s50_n1500,highdim,33,1500,500,50.0,0.3,R,gbm_coxph,Boosting,0.2216324225641819,0.6551203891865263,4.959999999999809,success,
setting1_highdim_s50_n1500,highdim,34,1500,500,50.0,0.3,R,glmnet_validation_glmnet,Penalized Cox,0.1740718514839801,0.6995655632380836,0.7519999999999527,success,
setting1_highdim_s50_n1500,highdim,34,1500,500,50.0,0.3,R,randomForestSRC_rfsrc,RSF,0.2064488178391748,0.5971975769442575,1.6920000000000073,success,
setting1_highdim_s50_n1500,highdim,34,1500,500,50.0,0.3,R,gbm_coxph,Boosting,0.3588295904240247,0.6264761671663709,5.007000000000062,success,
setting1_highdim_s50_n1500,highdim,35,1500,500,50.0,0.3,R,glmnet_validation_glmnet,Penalized Cox,0.1679861250572061,0.700163795195341,0.6609999999998308,success,
setting1_highdim_s50_n1500,highdim,35,1500,500,50.0,0.3,R,randomForestSRC_rfsrc,RSF,0.2035587936013602,0.5606952196068915,1.7409999999999854,success,
setting1_highdim_s50_n1500,highdim,35,1500,500,50.0,0.3,R,gbm_coxph,Boosting,0.3622032699309712,0.6280939092453288,5.1159999999999854,success,
setting1_highdim_s50_n1500,highdim,36,1500,500,50.0,0.3,R,glmnet_validation_glmnet,Penalized Cox,0.1522231934704792,0.6992069257779392,0.9230000000000018,success,
setting1_highdim_s50_n1500,highdim,36,1500,500,50.0,0.3,R,randomForestSRC_rfsrc,RSF,0.1905614403154819,0.596077006901562,2.064000000000078,success,
setting1_highdim_s50_n1500,highdim,36,1500,500,50.0,0.3,R,gbm_coxph,Boosting,0.2682509428875729,0.6357004479961255,5.070000000000164,success,
setting1_highdim_s50_n1500,highdim,37,1500,500,50.0,0.3,R,glmnet_validation_glmnet,Penalized Cox,0.1541434561200436,0.7313920170587059,0.7860000000000582,success,
setting1_highdim_s50_n1500,highdim,37,1500,500,50.0,0.3,R,randomForestSRC_rfsrc,RSF,0.1925873106050257,0.5363497034717132,2.205999999999904,success,
setting1_highdim_s50_n1500,highdim,37,1500,500,50.0,0.3,R,gbm_coxph,Boosting,0.1845114105123069,0.6423668954487906,5.004000000000133,success,
setting1_highdim_s50_n1500,highdim,38,1500,500,50.0,0.3,R,glmnet_validation_glmnet,Penalized Cox,0.1395688246512607,0.7164842566088567,0.7920000000001437,success,
setting1_highdim_s50_n1500,highdim,38,1500,500,50.0,0.3,R,randomForestSRC_rfsrc,RSF,0.1830764887296148,0.5934669136218218,1.72199999999998,success,
setting1_highdim_s50_n1500,highdim,38,1500,500,50.0,0.3,R,gbm_coxph,Boosting,0.266039418719759,0.6406128977942415,5.032999999999902,success,
setting1_highdim_s50_n1500,highdim,39,1500,500,50.0,0.3,R,glmnet_validation_glmnet,Penalized Cox,0.1644484597105068,0.6993145516287259,0.7010000000000218,success,
setting1_highdim_s50_n1500,highdim,39,1500,500,50.0,0.3,R,randomForestSRC_rfsrc,RSF,0.2001091358134732,0.6060558420324488,1.77800000000002,success,
setting1_highdim_s50_n1500,highdim,39,1500,500,50.0,0.3,R,gbm_coxph,Boosting,0.2457360674664501,0.6201106779021507,5.028999999999996,success,
setting1_highdim_s50_n1500,highdim,40,1500,500,50.0,0.3,R,glmnet_validation_glmnet,Penalized Cox,0.1690010246816277,0.6846748190059013,0.7889999999999873,success,
setting1_highdim_s50_n1500,highdim,40,1500,500,50.0,0.3,R,randomForestSRC_rfsrc,RSF,0.2000965872905033,0.5796982417716128,1.9869999999998529,success,
setting1_highdim_s50_n1500,highdim,40,1500,500,50.0,0.3,R,gbm_coxph,Boosting,0.2841847553650798,0.6189693983086938,5.037000000000035,success,
setting1_highdim_s50_n1500,highdim,41,1500,500,50.0,0.3,R,glmnet_validation_glmnet,Penalized Cox,0.1632369634747814,0.680800674798858,1.125,success,
setting1_highdim_s50_n1500,highdim,41,1500,500,50.0,0.3,R,randomForestSRC_rfsrc,RSF,0.1930902106304405,0.575947313781469,1.7309999999999943,success,
setting1_highdim_s50_n1500,highdim,41,1500,500,50.0,0.3,R,gbm_coxph,Boosting,0.3241746424621092,0.6114066960809759,5.18100000000004,success,
setting1_highdim_s50_n1500,highdim,42,1500,500,50.0,0.3,R,glmnet_validation_glmnet,Penalized Cox,0.1487938336233053,0.727958918517602,0.7670000000000528,success,
setting1_highdim_s50_n1500,highdim,42,1500,500,50.0,0.3,R,randomForestSRC_rfsrc,RSF,0.1938741480665383,0.602858380251191,2.064000000000078,success,
setting1_highdim_s50_n1500,highdim,42,1500,500,50.0,0.3,R,gbm_coxph,Boosting,0.346409309997771,0.6268019550825961,5.244999999999891,success,
setting1_highdim_s50_n1500,highdim,43,1500,500,50.0,0.3,R,glmnet_validation_glmnet,Penalized Cox,0.1543935613936876,0.7204865997435657,0.7609999999999673,success,
setting1_highdim_s50_n1500,highdim,43,1500,500,50.0,0.3,R,randomForestSRC_rfsrc,RSF,0.1943458014386923,0.6470588235294118,1.7029999999999743,success,
setting1_highdim_s50_n1500,highdim,43,1500,500,50.0,0.3,R,gbm_coxph,Boosting,0.3629161343681024,0.6785814804390655,5.000999999999976,success,
setting1_highdim_s50_n1500,highdim,44,1500,500,50.0,0.3,R,glmnet_validation_glmnet,Penalized Cox,0.1918083621516711,0.6552289892789455,0.8209999999999127,success,
setting1_highdim_s50_n1500,highdim,44,1500,500,50.0,0.3,R,randomForestSRC_rfsrc,RSF,0.2232011843946835,0.579559276965291,1.9259999999999309,success,
setting1_highdim_s50_n1500,highdim,44,1500,500,50.0,0.3,R,gbm_coxph,Boosting,0.3895495022629464,0.5936182851970242,5.093000000000075,success,
setting1_highdim_s50_n1500,highdim,45,1500,500,50.0,0.3,R,glmnet_validation_glmnet,Penalized Cox,0.1641888603032979,0.6723708983324368,0.5829999999998563,success,
setting1_highdim_s50_n1500,highdim,45,1500,500,50.0,0.3,R,randomForestSRC_rfsrc,RSF,0.190325914312217,0.5777635825712748,1.6990000000000691,success,
setting1_highdim_s50_n1500,highdim,45,1500,500,50.0,0.3,R,gbm_coxph,Boosting,0.3626120613313864,0.600726196880043,5.098000000000184,success,
setting1_highdim_s50_n1500,highdim,46,1500,500,50.0,0.3,R,glmnet_validation_glmnet,Penalized Cox,0.1772724611026601,0.7058098229750756,0.7699999999999818,success,
setting1_highdim_s50_n1500,highdim,46,1500,500,50.0,0.3,R,randomForestSRC_rfsrc,RSF,0.2138542823749974,0.6103396647388662,2.0989999999999327,success,
setting1_highdim_s50_n1500,highdim,46,1500,500,50.0,0.3,R,gbm_coxph,Boosting,0.3540165823095504,0.635880574230103,5.078999999999951,success,
setting1_highdim_s50_n1500,highdim,47,1500,500,50.0,0.3,R,glmnet_validation_glmnet,Penalized Cox,0.1586588215007167,0.724923039409918,0.6490000000001146,success,
setting1_highdim_s50_n1500,highdim,47,1500,500,50.0,0.3,R,randomForestSRC_rfsrc,RSF,0.2049489007685206,0.6110213660885733,2.064000000000078,success,
setting1_highdim_s50_n1500,highdim,47,1500,500,50.0,0.3,R,gbm_coxph,Boosting,0.3611077244267251,0.653997378768021,5.029999999999973,success,
setting1_highdim_s50_n1500,highdim,48,1500,500,50.0,0.3,R,glmnet_validation_glmnet,Penalized Cox,0.1588143862704187,0.6957434439994833,0.8399999999999181,success,
setting1_highdim_s50_n1500,highdim,48,1500,500,50.0,0.3,R,randomForestSRC_rfsrc,RSF,0.1958178963000667,0.5644942513887095,2.1200000000001182,success,
setting1_highdim_s50_n1500,highdim,48,1500,500,50.0,0.3,R,gbm_coxph,Boosting,0.2192971777210823,0.620591654824958,5.016000000000076,success,
setting1_highdim_s50_n1500,highdim,49,1500,500,50.0,0.3,R,glmnet_validation_glmnet,Penalized Cox,0.1592712829093675,0.7229760634243025,0.8559999999999945,success,
setting1_highdim_s50_n1500,highdim,49,1500,500,50.0,0.3,R,randomForestSRC_rfsrc,RSF,0.2098418315127229,0.5644762921177009,1.667999999999893,success,
setting1_highdim_s50_n1500,highdim,49,1500,500,50.0,0.3,R,gbm_coxph,Boosting,0.3340210950208684,0.6317731361488031,5.182000000000016,success,
setting1_highdim_s50_n1500,highdim,50,1500,500,50.0,0.3,R,glmnet_validation_glmnet,Penalized Cox,0.1691360873474691,0.695497811648762,0.8109999999999218,success,
setting1_highdim_s50_n1500,highdim,50,1500,500,50.0,0.3,R,randomForestSRC_rfsrc,RSF,0.2047240052909486,0.5416398861445231,1.7670000000000528,success,
setting1_highdim_s50_n1500,highdim,50,1500,500,50.0,0.3,R,gbm_coxph,Boosting,0.2741642313546281,0.6222263030636918,4.996999999999844,success,
setting2_smooth_nonlinear_n1000,nonlinear,1,1000,50,,0.3,R,survival_coxph,CoxPH,0.180984107659509,0.6057823645469722,0.0219999999999345,success,
setting2_smooth_nonlinear_n1000,nonlinear,1,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1729111178150364,0.6812111094247989,0.3599999999998999,success,
setting2_smooth_nonlinear_n1000,nonlinear,1,1000,50,,0.3,R,gbm_coxph,Boosting,0.2077235931371976,0.6808316891789346,0.3260000000000218,success,
setting2_smooth_nonlinear_n1000,nonlinear,2,1000,50,,0.3,R,survival_coxph,CoxPH,0.1945903407584517,0.6216197944835046,0.0550000000000636,success,
setting2_smooth_nonlinear_n1000,nonlinear,2,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1838529841419875,0.6711736073553272,0.3049999999998363,success,
setting2_smooth_nonlinear_n1000,nonlinear,2,1000,50,,0.3,R,gbm_coxph,Boosting,0.2214077435101233,0.6493374797187669,0.31899999999996,success,
setting2_smooth_nonlinear_n1000,nonlinear,3,1000,50,,0.3,R,survival_coxph,CoxPH,0.1939693889243732,0.5953540651929562,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,3,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1862563127924644,0.6484076433121019,0.3329999999998563,success,
setting2_smooth_nonlinear_n1000,nonlinear,3,1000,50,,0.3,R,gbm_coxph,Boosting,0.2616632352539438,0.679955039340577,0.3230000000000927,success,
setting2_smooth_nonlinear_n1000,nonlinear,4,1000,50,,0.3,R,survival_coxph,CoxPH,0.1962433893162463,0.6053074055120988,0.0220000000001618,success,
setting2_smooth_nonlinear_n1000,nonlinear,4,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1780253139711854,0.68550332626654,0.3319999999998799,success,
setting2_smooth_nonlinear_n1000,nonlinear,4,1000,50,,0.3,R,gbm_coxph,Boosting,0.1608167289497403,0.7066306016521675,0.3539999999998144,success,
setting2_smooth_nonlinear_n1000,nonlinear,5,1000,50,,0.3,R,survival_coxph,CoxPH,0.2074626656255478,0.6305358295674629,0.0220000000001618,success,
setting2_smooth_nonlinear_n1000,nonlinear,5,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1968484880222359,0.6848289218850871,0.3089999999999691,success,
setting2_smooth_nonlinear_n1000,nonlinear,5,1000,50,,0.3,R,gbm_coxph,Boosting,0.250651696420488,0.6753389283408651,0.3220000000001164,success,
setting2_smooth_nonlinear_n1000,nonlinear,6,1000,50,,0.3,R,survival_coxph,CoxPH,0.1819624041087151,0.609441749330244,0.0199999999999818,success,
setting2_smooth_nonlinear_n1000,nonlinear,6,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1636280989176612,0.7000941278690899,0.3269999999999982,success,
setting2_smooth_nonlinear_n1000,nonlinear,6,1000,50,,0.3,R,gbm_coxph,Boosting,0.156092872886662,0.6992252552313374,0.3450000000000273,success,
setting2_smooth_nonlinear_n1000,nonlinear,7,1000,50,,0.3,R,survival_coxph,CoxPH,0.1745718119888565,0.6460283902144367,0.0470000000000254,success,
setting2_smooth_nonlinear_n1000,nonlinear,7,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1692539298631924,0.6796285110238598,0.3360000000000127,success,
setting2_smooth_nonlinear_n1000,nonlinear,7,1000,50,,0.3,R,gbm_coxph,Boosting,0.1992471373650166,0.68204469948656,0.31899999999996,success,
setting2_smooth_nonlinear_n1000,nonlinear,8,1000,50,,0.3,R,survival_coxph,CoxPH,0.1863652371245018,0.6236794171220401,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,8,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.174074919406328,0.6860473588342441,0.3269999999999982,success,
setting2_smooth_nonlinear_n1000,nonlinear,8,1000,50,,0.3,R,gbm_coxph,Boosting,0.1620243653435125,0.707103825136612,0.3440000000000509,success,
setting2_smooth_nonlinear_n1000,nonlinear,9,1000,50,,0.3,R,survival_coxph,CoxPH,0.2135288868227619,0.5600859766820816,0.0199999999999818,success,
setting2_smooth_nonlinear_n1000,nonlinear,9,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.18385910026972,0.6255454959942682,0.3799999999998817,success,
setting2_smooth_nonlinear_n1000,nonlinear,9,1000,50,,0.3,R,gbm_coxph,Boosting,0.1882122427739541,0.6562886732234743,0.3509999999998854,success,
setting2_smooth_nonlinear_n1000,nonlinear,10,1000,50,,0.3,R,survival_coxph,CoxPH,0.2074878666662286,0.6011537429568017,0.0499999999999545,success,
setting2_smooth_nonlinear_n1000,nonlinear,10,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1841151840742868,0.704722296753421,0.3720000000000709,success,
setting2_smooth_nonlinear_n1000,nonlinear,10,1000,50,,0.3,R,gbm_coxph,Boosting,0.1674629759884847,0.7247786423396834,0.3179999999999836,success,
setting2_smooth_nonlinear_n1000,nonlinear,11,1000,50,,0.3,R,survival_coxph,CoxPH,0.2003446657054243,0.5976923076923077,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,11,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1874561548034007,0.6755944055944056,0.3690000000001419,success,
setting2_smooth_nonlinear_n1000,nonlinear,11,1000,50,,0.3,R,gbm_coxph,Boosting,0.1745122570562553,0.6759440559440559,0.3179999999999836,success,
setting2_smooth_nonlinear_n1000,nonlinear,12,1000,50,,0.3,R,survival_coxph,CoxPH,0.2187753590902205,0.6008853065539113,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,12,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.2027031518905746,0.6355047568710359,0.3280000000002019,success,
setting2_smooth_nonlinear_n1000,nonlinear,12,1000,50,,0.3,R,gbm_coxph,Boosting,0.2447759131557077,0.6445560253699789,0.3279999999999745,success,
setting2_smooth_nonlinear_n1000,nonlinear,13,1000,50,,0.3,R,survival_coxph,CoxPH,0.2046269344912525,0.6327976717702138,0.0260000000000673,success,
setting2_smooth_nonlinear_n1000,nonlinear,13,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1884599562495702,0.7007465519423004,0.3319999999998799,success,
setting2_smooth_nonlinear_n1000,nonlinear,13,1000,50,,0.3,R,gbm_coxph,Boosting,0.1838818292393085,0.7237757813488549,0.32100000000014,success,
setting2_smooth_nonlinear_n1000,nonlinear,14,1000,50,,0.3,R,survival_coxph,CoxPH,0.1953138285316764,0.6014492753623188,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,14,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1809972258354155,0.6803542673107891,0.3559999999999945,success,
setting2_smooth_nonlinear_n1000,nonlinear,14,1000,50,,0.3,R,gbm_coxph,Boosting,0.1862964984349544,0.7012211486849168,0.3240000000000691,success,
setting2_smooth_nonlinear_n1000,nonlinear,15,1000,50,,0.3,R,survival_coxph,CoxPH,0.1935967356911112,0.5951492537313433,0.0210000000001855,success,
setting2_smooth_nonlinear_n1000,nonlinear,15,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1716687742447341,0.6657462686567164,0.3179999999999836,success,
setting2_smooth_nonlinear_n1000,nonlinear,15,1000,50,,0.3,R,gbm_coxph,Boosting,0.177737102275869,0.6611194029850747,0.32100000000014,success,
setting2_smooth_nonlinear_n1000,nonlinear,16,1000,50,,0.3,R,survival_coxph,CoxPH,0.2179139629855363,0.5577501635055592,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,16,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1833486482004558,0.6901896664486593,0.405999999999949,success,
setting2_smooth_nonlinear_n1000,nonlinear,16,1000,50,,0.3,R,gbm_coxph,Boosting,0.3213646292684496,0.6761281883584042,0.3450000000000273,success,
setting2_smooth_nonlinear_n1000,nonlinear,17,1000,50,,0.3,R,survival_coxph,CoxPH,0.2117568152462179,0.5985890898931341,0.0199999999999818,success,
setting2_smooth_nonlinear_n1000,nonlinear,17,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1882384773002203,0.6390305231542921,0.3240000000000691,success,
setting2_smooth_nonlinear_n1000,nonlinear,17,1000,50,,0.3,R,gbm_coxph,Boosting,0.1880754671260299,0.6675979604665782,0.3230000000000927,success,
setting2_smooth_nonlinear_n1000,nonlinear,18,1000,50,,0.3,R,survival_coxph,CoxPH,0.208916609257269,0.592201240711705,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,18,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1855214476304482,0.649669370781921,0.3169999999997799,success,
setting2_smooth_nonlinear_n1000,nonlinear,18,1000,50,,0.3,R,gbm_coxph,Boosting,0.1984373751135992,0.6429886154475424,0.34699999999998,success,
setting2_smooth_nonlinear_n1000,nonlinear,19,1000,50,,0.3,R,survival_coxph,CoxPH,0.1921700337842055,0.6373514431239389,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,19,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1812075150887526,0.6782342954159593,0.3730000000000473,success,
setting2_smooth_nonlinear_n1000,nonlinear,19,1000,50,,0.3,R,gbm_coxph,Boosting,0.178691822244395,0.6814940577249575,0.3510000000001128,success,
setting2_smooth_nonlinear_n1000,nonlinear,20,1000,50,,0.3,R,survival_coxph,CoxPH,0.2026112010701955,0.5928576205443723,0.0249999999998635,success,
setting2_smooth_nonlinear_n1000,nonlinear,20,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1843143060634441,0.6486323814619139,0.3500000000001364,success,
setting2_smooth_nonlinear_n1000,nonlinear,20,1000,50,,0.3,R,gbm_coxph,Boosting,0.241626588257621,0.641275998127466,0.3269999999999982,success,
setting2_smooth_nonlinear_n1000,nonlinear,21,1000,50,,0.3,R,survival_coxph,CoxPH,0.2081168903033664,0.5789581624282198,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,21,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1871860733660802,0.6558654634946678,0.4290000000000873,success,
setting2_smooth_nonlinear_n1000,nonlinear,21,1000,50,,0.3,R,gbm_coxph,Boosting,0.1878243969582527,0.6741181296144381,0.3179999999999836,success,
setting2_smooth_nonlinear_n1000,nonlinear,22,1000,50,,0.3,R,survival_coxph,CoxPH,0.1969945968232932,0.6152617439918682,0.0210000000001855,success,
setting2_smooth_nonlinear_n1000,nonlinear,22,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1810929907903366,0.6997023161257533,0.3559999999999945,success,
setting2_smooth_nonlinear_n1000,nonlinear,22,1000,50,,0.3,R,gbm_coxph,Boosting,0.1989993712545335,0.6875045378639367,0.3519999999998617,success,
setting2_smooth_nonlinear_n1000,nonlinear,23,1000,50,,0.3,R,survival_coxph,CoxPH,0.1799191103700753,0.6743510005408329,0.0450000000000727,success,
setting2_smooth_nonlinear_n1000,nonlinear,23,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1757239275150623,0.7375608436992969,0.3079999999999927,success,
setting2_smooth_nonlinear_n1000,nonlinear,23,1000,50,,0.3,R,gbm_coxph,Boosting,0.1902300701985224,0.7758247701460248,0.3269999999999982,success,
setting2_smooth_nonlinear_n1000,nonlinear,24,1000,50,,0.3,R,survival_coxph,CoxPH,0.2133822020493079,0.6014992303058697,0.0199999999999818,success,
setting2_smooth_nonlinear_n1000,nonlinear,24,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1858908709979761,0.6717087209691452,0.3209999999999127,success,
setting2_smooth_nonlinear_n1000,nonlinear,24,1000,50,,0.3,R,gbm_coxph,Boosting,0.1846247584527806,0.6692992436918546,0.3240000000000691,success,
setting2_smooth_nonlinear_n1000,nonlinear,25,1000,50,,0.3,R,survival_coxph,CoxPH,0.1913285397202644,0.630259623992838,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,25,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1811999722986005,0.69492459197025,0.3850000000002183,success,
setting2_smooth_nonlinear_n1000,nonlinear,25,1000,50,,0.3,R,gbm_coxph,Boosting,0.2017504339835804,0.7000895255147717,0.3430000000000746,success,
setting2_smooth_nonlinear_n1000,nonlinear,26,1000,50,,0.3,R,survival_coxph,CoxPH,0.1941998917370755,0.6358641689283113,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,26,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1775010651208947,0.71450321043225,0.3249999999998181,success,
setting2_smooth_nonlinear_n1000,nonlinear,26,1000,50,,0.3,R,gbm_coxph,Boosting,0.2250041156604586,0.7192030184682597,0.3239999999998417,success,
setting2_smooth_nonlinear_n1000,nonlinear,27,1000,50,,0.3,R,survival_coxph,CoxPH,0.205545670123442,0.6102491772449459,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,27,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1798087601188543,0.7257035395258244,0.3280000000002019,success,
setting2_smooth_nonlinear_n1000,nonlinear,27,1000,50,,0.3,R,gbm_coxph,Boosting,0.1792152838979322,0.7048827993820942,0.3299999999999272,success,
setting2_smooth_nonlinear_n1000,nonlinear,28,1000,50,,0.3,R,survival_coxph,CoxPH,0.1925374533796403,0.6075202215259055,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,28,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1820521808081298,0.6481090140639801,0.3400000000001455,success,
setting2_smooth_nonlinear_n1000,nonlinear,28,1000,50,,0.3,R,gbm_coxph,Boosting,0.1959999670146941,0.6391459593383371,0.3409999999998945,success,
setting2_smooth_nonlinear_n1000,nonlinear,29,1000,50,,0.3,R,survival_coxph,CoxPH,0.2152186793732348,0.585481818790598,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,29,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1934148037555382,0.6337641465211277,0.3389999999999418,success,
setting2_smooth_nonlinear_n1000,nonlinear,29,1000,50,,0.3,R,gbm_coxph,Boosting,0.1955457426588173,0.6580057590571218,0.34699999999998,success,
setting2_smooth_nonlinear_n1000,nonlinear,30,1000,50,,0.3,R,survival_coxph,CoxPH,0.2113011542854264,0.613249951143248,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,30,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.200488575109872,0.6458862614813368,0.3259999999997944,success,
setting2_smooth_nonlinear_n1000,nonlinear,30,1000,50,,0.3,R,gbm_coxph,Boosting,0.1975328072812633,0.6614552797863331,0.321999999999889,success,
setting2_smooth_nonlinear_n1000,nonlinear,31,1000,50,,0.3,R,survival_coxph,CoxPH,0.2085160109890967,0.5844914831444659,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,31,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1852984287299236,0.6471384790820327,0.3410000000001219,success,
setting2_smooth_nonlinear_n1000,nonlinear,31,1000,50,,0.3,R,gbm_coxph,Boosting,0.181900159541881,0.6556909699950111,0.3520000000000891,success,
setting2_smooth_nonlinear_n1000,nonlinear,32,1000,50,,0.3,R,survival_coxph,CoxPH,0.1970935196643962,0.6331032616050887,0.0210000000001855,success,
setting2_smooth_nonlinear_n1000,nonlinear,32,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1876864935188072,0.6758018676410881,0.3149999999998272,success,
setting2_smooth_nonlinear_n1000,nonlinear,32,1000,50,,0.3,R,gbm_coxph,Boosting,0.1830326959799213,0.6659223169576397,0.3220000000001164,success,
setting2_smooth_nonlinear_n1000,nonlinear,33,1000,50,,0.3,R,survival_coxph,CoxPH,0.1855143751529751,0.6422203649533361,0.0210000000001855,success,
setting2_smooth_nonlinear_n1000,nonlinear,33,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1722542532406751,0.7219668477503831,0.3119999999998981,success,
setting2_smooth_nonlinear_n1000,nonlinear,33,1000,50,,0.3,R,gbm_coxph,Boosting,0.2327472225722666,0.7163253935088453,0.3240000000000691,success,
setting2_smooth_nonlinear_n1000,nonlinear,34,1000,50,,0.3,R,survival_coxph,CoxPH,0.1934341012972226,0.6104493971501644,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,34,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1693771219082305,0.7069784435513335,0.334999999999809,success,
setting2_smooth_nonlinear_n1000,nonlinear,34,1000,50,,0.3,R,gbm_coxph,Boosting,0.2168902415225359,0.7119473876507125,0.3229999999998654,success,
setting2_smooth_nonlinear_n1000,nonlinear,35,1000,50,,0.3,R,survival_coxph,CoxPH,0.2225700088095697,0.5799134653205716,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,35,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.2023621243207604,0.6918185393995018,0.3350000000000364,success,
setting2_smooth_nonlinear_n1000,nonlinear,35,1000,50,,0.3,R,gbm_coxph,Boosting,0.2844956197303938,0.680936147895634,0.3230000000000927,success,
setting2_smooth_nonlinear_n1000,nonlinear,36,1000,50,,0.3,R,survival_coxph,CoxPH,0.1967297569106419,0.6099658800113733,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,36,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1782084691410125,0.6838214387261871,0.3159999999998035,success,
setting2_smooth_nonlinear_n1000,nonlinear,36,1000,50,,0.3,R,gbm_coxph,Boosting,0.160125459622612,0.7170173443275519,0.34900000000016,success,
setting2_smooth_nonlinear_n1000,nonlinear,37,1000,50,,0.3,R,survival_coxph,CoxPH,0.1901244503969462,0.6235448195576252,0.0219999999999345,success,
