n_samples,n_features,Replicate,GPU_Runtime_sec,GPU_ARI,GPU_NMI
5000,100,28,0.031985501293092966,1.0,1.0
5000,100,29,0.031607601791620255,1.0,1.0
5000,100,30,0.030236377846449614,1.0,1.0
5000,100,31,0.03265682002529502,0.7822267575404412,0.9052594201943566
5000,100,32,0.031286559998989105,1.0,1.0
5000,100,33,0.03320191893726587,1.0,1.0
5000,100,34,0.030239210929721594,1.0,1.0
5000,100,35,0.030745113734155893,1.0,1.0
5000,100,36,0.03018432902172208,1.0,1.0
5000,100,37,0.031760409008711576,1.0,1.0
5000,100,38,0.03112397203221917,1.0,1.0
5000,100,39,0.032172856852412224,0.6150179793247997,0.7910625404188241
5000,100,40,0.03092339588329196,1.0,1.0
5000,100,41,0.029355878941714764,1.0,1.0
5000,100,42,0.031974258832633495,0.7822267575404412,0.9052594201943566
5000,100,43,0.031189488247036934,1.0,1.0
5000,100,44,0.03186117624863982,1.0,1.0
5000,100,45,0.03218445600941777,1.0,1.0
5000,100,46,0.031236218754202127,1.0,1.0
5000,100,47,0.03260552231222391,1.0,1.0
5000,100,48,0.030139476992189884,1.0,1.0
5000,100,49,0.031204076949506998,1.0,1.0
5000,100,50,0.029444478917866945,1.0,1.0
5000,100,51,0.0303983842022717,0.48210720998734197,0.7415671583263512
5000,100,52,0.03048348380252719,1.0,1.0
5000,100,53,0.030156931839883327,1.0,1.0
5000,100,54,0.03155406005680561,0.7822267575404412,0.9052594201943566
5000,100,55,0.03236520616337657,1.0,1.0
5000,100,56,0.030226135160773993,1.0,1.0
5000,100,57,0.031033551786094904,1.0,1.0
5000,100,58,0.030210532248020172,0.7822267575404412,0.9052594201943566
5000,100,59,0.03164564026519656,1.0,1.0
5000,100,60,0.030193379148840904,1.0,1.0
5000,100,61,0.029577929992228746,1.0,1.0
5000,100,62,0.030348788015544415,0.7822267575404412,0.9052594201943566
5000,100,63,0.03054033312946558,0.7822267575404412,0.9052594201943566
5000,100,64,0.02938428893685341,1.0,1.0
5000,100,65,0.03176210494711995,1.0,1.0
5000,100,66,0.03133973805233836,0.7822267575404412,0.9052594201943566
5000,100,67,0.03155670501291752,1.0,1.0
5000,100,68,0.031725780107080936,1.0,1.0
5000,100,69,0.03126919316127896,1.0,1.0
5000,100,70,0.030698832124471664,0.7822267575404412,0.9052594201943566
5000,100,71,0.030289003159850836,0.7822267575404412,0.9052594201943566
5000,100,72,0.03414318198338151,0.7822267575404412,0.9052594201943566
5000,100,73,0.03222990781068802,1.0,1.0
5000,100,74,0.031166836619377136,1.0,1.0
5000,100,75,0.030151592567563057,1.0,1.0
5000,100,76,0.031872055027633905,1.0,1.0
5000,100,77,0.0323508707806468,1.0,1.0
5000,100,78,0.030619793105870485,1.0,1.0
5000,100,79,0.03108164994046092,1.0,1.0
5000,100,80,0.03219042718410492,0.7822267575404412,0.9052594201943566
5000,100,81,0.029382018838077784,1.0,1.0
5000,100,82,0.02945220097899437,1.0,1.0
5000,100,83,0.03017072007060051,1.0,1.0
5000,100,84,0.031782636884599924,1.0,1.0
5000,100,85,0.0320549663156271,1.0,1.0
