"n_samples","n_features","Replicate","R_Runtime_sec","R_ARI","R_NMI"
5000,100,19,3.3809999999994,1,1
5000,100,20,3.49600000000009,1,1
5000,100,21,3.56500000000051,1,1
5000,100,22,3.41200000000026,1,1
5000,100,23,3.60899999999947,1,1
5000,100,24,3.3700000000008,1,1
5000,100,25,3.59500000000025,1,1
5000,100,26,3.44999999999982,1,1
5000,100,27,3.55799999999999,1,1
5000,100,28,3.40300000000025,1,1
5000,100,29,3.69700000000012,1,1
5000,100,30,3.42799999999988,1,1
5000,100,31,3.54100000000017,1,1
5000,100,32,3.4340000000002,1,1
5000,100,33,3.625,1,1
5000,100,34,3.36899999999969,1,1
5000,100,35,3.67500000000018,1,1
5000,100,36,3.39599999999973,1,1
5000,100,37,3.57600000000002,1,1
5000,100,38,3.42200000000048,1,1
5000,100,39,3.5590000000002,1,1
5000,100,40,3.3760000000002,1,1
5000,100,41,3.61099999999988,1,1
5000,100,42,3.41300000000047,1,1
5000,100,43,3.54399999999987,1,1
5000,100,44,3.46699999999964,1,1
5000,100,45,3.58299999999963,1,1
5000,100,46,3.38600000000042,1,1
5000,100,47,3.64199999999983,1,1
5000,100,48,3.40200000000004,1,1
5000,100,49,3.60300000000007,1,1
5000,100,50,3.54899999999998,1,1
5000,100,51,3.56299999999919,1,1
5000,100,52,3.39099999999962,1,1
5000,100,53,3.64800000000014,1,1
5000,100,54,3.41600000000017,1,1
5000,100,55,3.5649999999996,1,1
5000,100,56,3.58699999999953,1,1
5000,100,57,3.64699999999993,1,1
5000,100,58,3.39400000000023,1,1
5000,100,59,3.7470000000003,1,1
5000,100,60,3.36299999999937,1,1
5000,100,61,3.6820000000007,1,1
5000,100,62,3.67200000000048,1,1
5000,100,63,3.77999999999975,1,1
5000,100,64,3.57399999999961,1,1
5000,100,65,3.80400000000009,1,1
5000,100,66,3.56099999999969,1,1
5000,100,67,3.7510000000002,1,1
5000,100,68,3.6929999999993,1,1
5000,100,69,3.79500000000007,1,1
5000,100,70,3.54500000000007,1,1
5000,100,71,3.93099999999959,1,1
5000,100,72,3.57300000000032,1,1
5000,100,73,3.74099999999999,1,1
5000,100,74,3.6869999999999,1,1
5000,100,75,3.77700000000004,1,1
5000,100,76,3.54400000000078,1,1
5000,100,77,3.84200000000055,1,1
5000,100,78,3.53999999999996,1,1
5000,100,79,3.76800000000003,1,1
5000,100,80,3.71000000000004,1,1
5000,100,81,3.76599999999962,1,1
5000,100,82,3.55400000000009,1,1
5000,100,83,3.91200000000026,1,1
5000,100,84,3.53999999999996,1,1
5000,100,85,3.78300000000036,1,1
5000,100,86,3.61399999999958,1,1
5000,100,87,3.76699999999983,1,1
5000,100,88,3.56900000000041,1,1
5000,100,89,3.85800000000017,1,1
5000,100,90,3.5639999999994,1,1
5000,100,91,3.78400000000056,1,1
5000,100,92,3.60599999999977,1,1
5000,100,93,3.75999999999931,1,1
5000,100,94,3.54899999999998,1,1
5000,100,95,3.83299999999963,1,1
5000,100,96,3.57099999999991,1,1
5000,100,97,3.76999999999953,1,1
5000,100,98,3.6929999999993,1,1
5000,100,99,3.78200000000015,1,1
5000,100,100,3.54099999999926,1,1
5000,200,1,6.80599999999959,1,1
5000,200,2,6.60800000000017,1,1
5000,200,3,6.82699999999932,1,1
5000,200,4,6.64599999999973,1,1
5000,200,5,6.78200000000015,1,1
5000,200,6,6.6220000000003,1,1
5000,200,7,6.85800000000017,1,1
5000,200,8,6.64699999999993,1,1
5000,200,9,6.8149999999996,1,1
5000,200,10,6.59599999999955,1,1
5000,200,11,6.83200000000033,1,1
5000,200,12,6.64599999999973,1,1
5000,200,13,6.75799999999981,1,1
5000,200,14,6.62899999999991,1,1
5000,200,15,6.88000000000011,1,1
5000,200,16,6.6220000000003,1,1
5000,200,17,6.78200000000015,1,1
5000,200,18,6.70899999999983,1,1
