"n_samples","n_features","Replicate","R_Runtime_sec","R_ARI","R_NMI"
5000,100,93,3.47400000000016,1,1
5000,100,94,3.26299999999992,1,1
5000,100,95,3.46599999999944,1,1
5000,100,96,3.26400000000012,1,1
5000,100,97,3.59999999999945,1,1
5000,100,98,3.14500000000044,1,1
5000,100,99,3.3769999999995,1,1
5000,100,100,3.10000000000036,1,1
5000,200,1,6.24200000000019,1,1
5000,200,2,6.14400000000023,1,1
5000,200,3,6.17799999999988,1,1
5000,200,4,6.59699999999975,1,1
5000,200,5,6.75600000000031,1,1
5000,200,6,6.57999999999993,1,1
5000,200,7,6.78200000000015,1,1
5000,200,8,6.58799999999974,1,1
5000,200,9,6.7470000000003,1,1
5000,200,10,6.53900000000067,1,1
5000,200,11,6.78099999999995,1,1
5000,200,12,6.65399999999954,1,1
5000,200,13,7.73900000000049,1,1
5000,200,14,7.03600000000006,1,1
5000,200,15,6.70499999999993,1,1
5000,200,16,6.82700000000023,1,1
5000,200,17,6.5019999999995,1,1
5000,200,18,6.625,1,1
5000,200,19,6.73699999999917,1,1
5000,200,20,6.58600000000024,1,1
5000,200,21,7,1,1
5000,200,22,6.34799999999996,1,1
5000,200,23,6.91100000000006,1,1
5000,200,24,6.5029999999997,1,1
5000,200,25,6.71299999999974,1,1
5000,200,26,6.77100000000064,1,1
5000,200,27,6.59799999999996,1,1
5000,200,28,6.71900000000005,1,1
5000,200,29,6.29500000000007,1,1
5000,200,30,6.57999999999993,1,1
5000,200,31,6.7470000000003,1,1
5000,200,32,6.34699999999975,1,1
5000,200,33,6.96100000000024,1,1
5000,200,34,6.10800000000017,1,1
5000,200,35,6.71599999999944,1,1
5000,200,36,6.36200000000008,1,1
5000,200,37,6.76900000000023,1,1
5000,200,38,6.71199999999953,1,1
5000,200,39,6.39400000000023,1,1
5000,200,40,6.59200000000055,1,1
5000,200,41,6.5590000000002,1,1
5000,200,42,6.74799999999959,1,1
5000,200,43,6.47199999999975,1,1
5000,200,44,6.50399999999991,1,1
5000,200,45,6.60000000000036,1,1
5000,200,46,6.76999999999953,1,1
5000,200,47,6.31999999999971,1,1
5000,200,48,6.52599999999984,1,1
5000,200,49,6.52299999999923,1,1
5000,200,50,6.45899999999983,1,1
5000,200,51,6.9369999999999,1,1
5000,200,52,6.19900000000052,1,1
5000,200,53,6.80999999999949,1,1
5000,200,54,6.41600000000017,1,1
5000,200,55,6.48099999999977,1,1
5000,200,56,6.2470000000003,1,1
5000,200,57,6.51600000000053,1,1
5000,200,58,6.43900000000031,1,1
5000,200,59,6.45499999999993,1,1
5000,200,60,6.27800000000025,1,1
5000,200,61,6.60000000000036,1,1
5000,200,62,6.32499999999982,1,1
5000,200,63,6.49200000000019,1,1
5000,200,64,6.27499999999964,1,1
5000,200,65,6.57099999999991,1,1
5000,200,66,6.26800000000003,1,1
5000,200,67,6.45299999999952,1,1
5000,200,68,6.33100000000013,1,1
5000,200,69,6.91300000000047,1,1
5000,200,70,6.25099999999929,1,1
5000,200,71,6.46599999999944,1,1
5000,200,72,6.39000000000033,1,1
5000,200,73,6.90200000000004,1,1
5000,200,74,6.28600000000006,1,1
5000,200,75,6.48800000000028,1,1
5000,200,76,6.35400000000027,1,1
5000,200,77,6.45399999999972,1,1
5000,200,78,6.28600000000006,1,1
5000,200,79,6.47800000000007,1,1
5000,200,80,6.40700000000015,1,1
5000,200,81,6.43199999999979,1,1
5000,200,82,6.85899999999947,1,1
5000,200,83,6.83799999999974,1,1
5000,200,84,6.91700000000037,1,1
5000,200,85,6.55999999999949,1,1
5000,200,86,6.26599999999962,1,1
5000,200,87,6.45800000000054,1,1
5000,200,88,6.33100000000013,1,1
5000,200,89,6.52300000000014,1,1
5000,200,90,6.27199999999993,1,1
5000,200,91,6.47299999999996,1,1
5000,200,92,6.40300000000025,1,1
5000,200,93,6.45499999999993,1,1
5000,200,94,6.33299999999963,1,1
5000,200,95,6.49300000000039,1,1
5000,200,96,6.41199999999935,1,1
5000,200,97,6.41399999999976,1,1
5000,200,98,6.25699999999961,1,1
5000,200,99,6.53200000000015,1,1
5000,200,100,6.44700000000012,1,1
10000,50,1,9.27999999999975,1,1
10000,50,2,9.35799999999927,1,1
10000,50,3,9.44200000000001,1,1
10000,50,4,8.93299999999999,1,1
10000,50,5,9.25999999999931,1,1
10000,50,6,9.03899999999976,1,1
10000,50,7,9.14099999999962,1,1
10000,50,8,9.34100000000035,1,1
10000,50,9,9.32800000000043,1,1
10000,50,10,9.1820000000007,1,1
10000,50,11,9.46399999999994,1,1
10000,50,12,9.00699999999961,1,1
10000,50,13,8.94599999999991,1,1
10000,50,14,8.99699999999939,1,1
10000,50,15,9.23899999999958,1,1
10000,50,16,9.23399999999947,1,1
10000,50,17,9.03999999999996,1,1
10000,50,18,8.72599999999966,1,1
10000,50,19,8.73300000000017,1,1
10000,50,20,9.04299999999967,1,1
10000,50,21,9.08700000000044,1,1
10000,50,22,8.8119999999999,1,1
10000,50,23,8.8809999999994,1,1
