n_samples,n_features,Replicate,GPU_Runtime_sec,GPU_ARI,GPU_NMI
5000,100,61,0.003213167190551758,0.7189206870202515,0.8649849376139189
5000,100,62,0.0015370845794677734,1.0,1.0
5000,100,63,0.004158496856689453,0.7202755885491148,0.8655668535393609
5000,100,64,0.00429081916809082,0.7208559457878966,0.8658178472754676
5000,100,65,0.0047760009765625,0.7199566644619839,0.865429371037401
5000,100,66,0.0016644001007080078,0.7824724772638266,0.9057460992755193
5000,100,67,0.0015382766723632812,1.0,1.0
5000,100,68,0.003735065460205078,0.7189354043594108,0.8649912284210148
5000,100,69,0.0017077922821044922,1.0,1.0
5000,100,70,0.0017116069793701172,1.0,1.0
5000,100,71,0.0016901493072509766,1.0,1.0
5000,100,72,0.0026826858520507812,0.7198915543498227,0.8654013418991836
5000,100,73,0.0014767646789550781,1.0,1.0
5000,100,74,0.003826141357421875,0.7219184239240442,0.8662800987735265
5000,100,75,0.0015676021575927734,1.0,1.0
5000,100,76,0.003490924835205078,0.7239787246579495,0.8671868482821093
5000,100,77,0.0015442371368408203,0.7824724772638266,0.9057460992755194
5000,100,78,0.0033431053161621094,0.3667977653675615,0.6712267606003595
5000,100,79,0.001565694808959961,1.0,1.0
5000,100,80,0.00454258918762207,0.7194700710318105,0.8652202139133798
5000,100,81,0.004442691802978516,0.36571186801309735,0.6708094437261479
5000,100,82,0.003587484359741211,0.13561136936224716,0.41937661308299484
5000,100,83,0.001760721206665039,0.7824724772638266,0.9057460992755194
5000,100,84,0.00289154052734375,0.7203913203229029,0.8656168214918465
5000,100,85,0.0024352073669433594,0.7192360098781906,0.8651198637073778
5000,100,86,0.0015537738800048828,0.7824724772638266,0.9057460992755193
5000,100,87,0.005207538604736328,0.7189143795210664,0.864982241725548
5000,100,88,0.003854513168334961,0.4252799818153333,0.7043537324807642
5000,100,89,0.0034961700439453125,0.7189656267689662,0.865004148803014
5000,100,90,0.0038864612579345703,0.7189519610999954,0.8649983062500258
5000,100,91,0.0015320777893066406,1.0,1.0
5000,100,92,0.0037126541137695312,0.7196245048031387,0.8652865168489013
5000,100,93,0.0016777515411376953,1.0,1.0
5000,100,94,0.0038628578186035156,0.7191056888152902,0.8650640629157489
5000,100,95,0.0032379627227783203,0.5331381470822256,0.7315789612298877
5000,100,96,0.0016541481018066406,1.0,1.0
5000,100,97,0.00276947021484375,0.7189151679606997,0.8649825787059577
5000,100,98,0.003785371780395508,0.40463025138221476,0.6838602664938322
5000,100,99,0.005167961120605469,0.4290993309127277,0.7057989020052339
5000,100,100,0.0015306472778320312,1.0,1.0
5000,200,1,0.0020682811737060547,1.0,1.0
5000,200,2,0.005572795867919922,0.7201286077203433,0.8655034535732892
5000,200,3,0.0040476322174072266,0.718916482025336,0.8649831403435521
5000,200,4,0.003675699234008789,0.719150620023633,0.8650832956938431
