"n_samples","n_features","Replicate","R_Runtime_sec","R_ARI","R_NMI"
1000,50,95,0.734999999999985,0.720796256727883,0.827729376770643
1000,50,96,0.740000000000009,0.754551400284452,0.827729376770643
1000,50,97,0.885999999999996,0.769015876381825,0.827729376770643
1000,50,98,0.725999999999999,0.760474670969615,0.827729376770643
1000,50,99,0.701999999999998,0.772404685504025,0.827729376770643
1000,50,100,0.781999999999982,0.718696682992582,0.827729376770643
5000,50,1,0.978000000000009,0.731666108944355,0.827729376770642
5000,50,2,0.793000000000006,0.748310887289236,0.827729376770643
5000,50,3,0.850000000000023,0.727771445873641,0.827729376770643
5000,50,4,0.949000000000012,0.725452954449482,0.827729376770642
5000,50,5,0.793000000000006,0.720128607720343,0.827729376770642
5000,50,6,0.819999999999993,1,1
5000,50,7,0.813999999999993,0.738447132444781,0.827729376770643
5000,50,8,0.986999999999995,0.754994128329395,0.827729376770642
5000,50,9,0.805000000000007,0.752755577309771,0.827729376770642
5000,50,10,0.827999999999975,0.719422790487515,0.827729376770643
5000,50,11,1.00999999999999,0.720313642465796,0.827729376770642
5000,50,12,0.887,0.724199100133108,0.827729376770644
5000,50,13,0.834000000000003,0.724348602814726,0.827729376770644
5000,50,14,0.968999999999994,0.724424129505936,0.827729376770642
5000,50,15,0.776999999999987,0.756138749580923,0.827729376770642
5000,50,16,0.828000000000003,0.719797819641906,0.827729376770642
5000,50,17,0.814999999999998,0.722566664833994,0.827729376770642
5000,50,18,0.946999999999974,0.722566664833994,0.827729376770642
5000,50,19,0.807999999999993,0.722323657902115,0.827729376770643
5000,50,20,0.836999999999989,0.719422790487515,0.827729376770643
5000,50,21,0.926000000000016,0.719078361218076,0.827729376770642
5000,50,22,0.775000000000006,1,1
5000,50,23,0.827999999999975,0.720511761219962,0.827729376770642
5000,50,24,0.848000000000013,0.737060429305965,0.827729376770642
5000,50,25,1.24299999999999,0.726216228125324,0.827729376770644
5000,50,26,0.800999999999988,0.764196107452198,0.827729376770642
5000,50,27,1.00899999999999,0.753866383502162,0.827729376770642
5000,50,28,0.796999999999997,0.719120140599805,0.827729376770642
5000,50,29,0.802999999999997,0.729266447535636,0.827729376770642
5000,50,30,1.00200000000001,0.730218453909964,0.827729376770642
5000,50,31,0.863,0.719236009878191,0.827729376770643
5000,50,32,0.793000000000006,0.73054493001458,0.827729376770642
5000,50,33,0.789999999999992,1,1
5000,50,34,0.953000000000003,0.723011932508001,0.827729376770643
5000,50,35,0.801000000000016,0.735073559703505,0.827729376770644
5000,50,36,0.844999999999999,0.722817987373565,0.827729376770644
5000,50,37,1.02599999999998,0.734562690479913,0.827729376770642
5000,50,38,0.835999999999984,0.719135117677337,0.827729376770642
5000,50,39,0.873999999999995,0.736385688178115,0.827729376770643
5000,50,40,0.977000000000004,0.758280843972613,0.827729376770642
5000,50,41,0.784999999999997,0.765960917568608,0.826762619600281
5000,50,42,0.763000000000005,0.780034582892576,0.827729376770643
5000,50,43,0.955000000000013,0.738165829107753,0.827729376770643
5000,50,44,0.748999999999995,1,1
5000,50,45,0.800000000000011,1,1
5000,50,46,0.938999999999993,0.72397872465795,0.827729376770644
5000,50,47,0.778999999999996,1,1
5000,50,48,0.788000000000011,1,1
5000,50,49,0.920999999999992,0.770717718286736,0.827729376770643
5000,50,50,0.841999999999985,0.722323657902115,0.827729376770643
5000,50,51,0.840000000000003,0.718951961099995,0.827729376770642
5000,50,52,0.961999999999989,0.740471534672176,0.827729376770643
5000,50,53,0.835999999999984,0.719494498413039,0.827729376770643
5000,50,54,0.815999999999974,0.731211565232523,0.827729376770642
5000,50,55,1.03799999999998,0.720552954356672,0.827729376770642
5000,50,56,0.858000000000004,0.741519884190459,0.827729376770644
5000,50,57,0.814999999999998,0.769602728582571,0.827729376770642
5000,50,58,1.00800000000001,0.721040579983927,0.827729376770642
5000,50,59,0.826999999999998,0.719078361218076,0.827729376770642
5000,50,60,0.808999999999997,0.746028275385411,0.826832808129998
5000,50,61,0.974000000000018,0.729790257860632,0.827729376770642
5000,50,62,0.793999999999983,1,1
5000,50,63,0.810000000000002,1,1
5000,50,64,0.978000000000009,0.740323733720451,0.827729376770642
5000,50,65,0.811000000000007,0.720811093269154,0.827729376770642
5000,50,66,0.778999999999996,1,1
5000,50,67,0.978999999999985,0.723210548723166,0.827729376770643
5000,50,68,0.827999999999975,0.722566664833994,0.827729376770642
5000,50,69,0.83499999999998,0.720855945787897,0.827729376770644
5000,50,70,1,0.744647089727423,0.827729376770644
