setting,setting_type,rep,n,p,s,rho,language,method,model_class,ibs,cindex_td,runtime_sec,status,error_message
setting2_smooth_nonlinear,nonlinear,18,500,50,,0.3,R,gbm_coxph,Boosting,0.1998495144757215,0.6966838193253287,0.1709999999999922,success,
setting2_smooth_nonlinear,nonlinear,19,500,50,,0.3,R,survival_coxph,CoxPH,0.2378309448000662,0.5273282442748092,0.0139999999999531,success,
setting2_smooth_nonlinear,nonlinear,19,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1895991563700904,0.6134351145038168,0.1309999999999718,success,
setting2_smooth_nonlinear,nonlinear,19,500,50,,0.3,R,gbm_coxph,Boosting,0.2264840687502185,0.6784732824427481,0.1730000000000018,success,
setting2_smooth_nonlinear,nonlinear,20,500,50,,0.3,R,survival_coxph,CoxPH,0.198057548016481,0.5604128718882817,0.01400000000001,success,
setting2_smooth_nonlinear,nonlinear,20,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1796459399312333,0.6108075288403157,0.1490000000000009,success,
setting2_smooth_nonlinear,nonlinear,20,500,50,,0.3,R,gbm_coxph,Boosting,0.1814509252366226,0.623557984213722,0.1760000000000445,success,
setting2_smooth_nonlinear,nonlinear,21,500,50,,0.3,R,survival_coxph,CoxPH,0.237428829376397,0.5687873844480695,0.01400000000001,success,
setting2_smooth_nonlinear,nonlinear,21,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.217093128989853,0.6288743882544862,0.1539999999999963,success,
setting2_smooth_nonlinear,nonlinear,21,500,50,,0.3,R,gbm_coxph,Boosting,0.2338616311818113,0.6141924959216966,0.1829999999999927,success,
setting2_smooth_nonlinear,nonlinear,22,500,50,,0.3,R,survival_coxph,CoxPH,0.2064977533123055,0.6025965801139962,0.0160000000000195,success,
setting2_smooth_nonlinear,nonlinear,22,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1693507660677627,0.6564281190626979,0.1349999999999909,success,
setting2_smooth_nonlinear,nonlinear,22,500,50,,0.3,R,gbm_coxph,Boosting,0.199976898253815,0.6516782773907537,0.1850000000000022,success,
setting2_smooth_nonlinear,nonlinear,23,500,50,,0.3,R,survival_coxph,CoxPH,0.201451647328641,0.6076335877862595,0.01400000000001,success,
setting2_smooth_nonlinear,nonlinear,23,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1788253031654912,0.6769465648854962,0.1260000000000332,success,
setting2_smooth_nonlinear,nonlinear,23,500,50,,0.3,R,gbm_coxph,Boosting,0.1898880305425841,0.633587786259542,0.1730000000000018,success,
setting2_smooth_nonlinear,nonlinear,24,500,50,,0.3,R,survival_coxph,CoxPH,0.2032867043418121,0.6078811369509044,0.01400000000001,success,
setting2_smooth_nonlinear,nonlinear,24,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1806097383087913,0.6786175710594315,0.1550000000000295,success,
setting2_smooth_nonlinear,nonlinear,24,500,50,,0.3,R,gbm_coxph,Boosting,0.1972621643624623,0.6585917312661499,0.174000000000035,success,
setting2_smooth_nonlinear,nonlinear,25,500,50,,0.3,R,survival_coxph,CoxPH,0.2279530711026101,0.6204552172627845,0.0149999999999863,success,
setting2_smooth_nonlinear,nonlinear,25,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1890038074350429,0.700561631687851,0.1220000000000141,success,
setting2_smooth_nonlinear,nonlinear,25,500,50,,0.3,R,gbm_coxph,Boosting,0.172094323876129,0.706473544191546,0.1750000000000113,success,
setting2_smooth_nonlinear,nonlinear,26,500,50,,0.3,R,survival_coxph,CoxPH,0.2283382548125362,0.6012542461458061,0.0150000000000432,success,
setting2_smooth_nonlinear,nonlinear,26,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.2041081862927836,0.6893127776326105,0.1259999999999763,success,
setting2_smooth_nonlinear,nonlinear,26,500,50,,0.3,R,gbm_coxph,Boosting,0.2350746512146615,0.6934935981186308,0.1709999999999922,success,
setting2_smooth_nonlinear,nonlinear,27,500,50,,0.3,R,survival_coxph,CoxPH,0.2187256845015998,0.6087198000555402,0.01400000000001,success,
setting2_smooth_nonlinear,nonlinear,27,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.2024633350146152,0.6595390169397389,0.1940000000000168,success,
setting2_smooth_nonlinear,nonlinear,27,500,50,,0.3,R,gbm_coxph,Boosting,0.1915105920096463,0.6687031380172175,0.174000000000035,success,
setting2_smooth_nonlinear,nonlinear,28,500,50,,0.3,R,survival_coxph,CoxPH,0.2456547379916036,0.5433558558558559,0.0139999999999531,success,
setting2_smooth_nonlinear,nonlinear,28,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.2015251531639714,0.5914977477477478,0.1399999999999863,success,
setting2_smooth_nonlinear,nonlinear,28,500,50,,0.3,R,gbm_coxph,Boosting,0.2078722102720951,0.6317567567567568,0.1720000000000254,success,
setting2_smooth_nonlinear,nonlinear,29,500,50,,0.3,R,survival_coxph,CoxPH,0.2312691323012064,0.5549722951297754,0.0149999999999863,success,
setting2_smooth_nonlinear,nonlinear,29,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1839520965406996,0.6905803441236512,0.146000000000015,success,
setting2_smooth_nonlinear,nonlinear,29,500,50,,0.3,R,gbm_coxph,Boosting,0.2094415248145813,0.662875473899096,0.1700000000000159,success,
setting2_smooth_nonlinear,nonlinear,30,500,50,,0.3,R,survival_coxph,CoxPH,0.2114237464361615,0.6032411288069293,0.01400000000001,success,
setting2_smooth_nonlinear,nonlinear,30,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1761456639332317,0.6823134953897737,0.1449999999999818,success,
setting2_smooth_nonlinear,nonlinear,30,500,50,,0.3,R,gbm_coxph,Boosting,0.1832399900384896,0.6635931824531992,0.1730000000000018,success,
setting2_smooth_nonlinear,nonlinear,31,500,50,,0.3,R,survival_coxph,CoxPH,0.2019130604865016,0.6162697350816162,0.0149999999999863,success,
setting2_smooth_nonlinear,nonlinear,31,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1848130038909983,0.6928017126036928,0.1259999999999763,success,
setting2_smooth_nonlinear,nonlinear,31,500,50,,0.3,R,gbm_coxph,Boosting,0.2320127476052614,0.6700561948086701,0.1759999999999877,success,
setting2_smooth_nonlinear,nonlinear,32,500,50,,0.3,R,survival_coxph,CoxPH,0.2279731915791118,0.5523306948109059,0.01400000000001,success,
setting2_smooth_nonlinear,nonlinear,32,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1894419499483433,0.6429199648197009,0.1580000000000154,success,
setting2_smooth_nonlinear,nonlinear,32,500,50,,0.3,R,gbm_coxph,Boosting,0.1868963004417725,0.6804456171210789,0.1710000000000491,success,
setting2_smooth_nonlinear,nonlinear,33,500,50,,0.3,R,survival_coxph,CoxPH,0.2244512483997363,0.5396249243799154,0.0139999999999531,success,
setting2_smooth_nonlinear,nonlinear,33,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1850072993555556,0.6485178463399879,0.1220000000000141,success,
setting2_smooth_nonlinear,nonlinear,33,500,50,,0.3,R,gbm_coxph,Boosting,0.2419950416257257,0.6215970961887477,0.1719999999999686,success,
setting2_smooth_nonlinear,nonlinear,34,500,50,,0.3,R,survival_coxph,CoxPH,0.2138657256391713,0.5853729603729604,0.0139999999999531,success,
setting2_smooth_nonlinear,nonlinear,34,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1749957798060638,0.6783216783216783,0.3129999999999882,success,
setting2_smooth_nonlinear,nonlinear,34,500,50,,0.3,R,gbm_coxph,Boosting,0.1699553876305453,0.7246503496503497,0.1720000000000254,success,
setting2_smooth_nonlinear,nonlinear,35,500,50,,0.3,R,survival_coxph,CoxPH,0.1881390732045453,0.619520748100526,0.01400000000001,success,
setting2_smooth_nonlinear,nonlinear,35,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1721243527707873,0.6917007597895968,0.1209999999999809,success,
setting2_smooth_nonlinear,nonlinear,35,500,50,,0.3,R,gbm_coxph,Boosting,0.176469708110913,0.6896551724137931,0.1720000000000254,success,
setting2_smooth_nonlinear,nonlinear,36,500,50,,0.3,R,survival_coxph,CoxPH,0.2395489461173919,0.6015057113187954,0.01400000000001,success,
setting2_smooth_nonlinear,nonlinear,36,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.2053553876393244,0.6580996884735202,0.1540000000000532,success,
setting2_smooth_nonlinear,nonlinear,36,500,50,,0.3,R,gbm_coxph,Boosting,0.1943821596836137,0.6897715472481828,0.1759999999999877,success,
setting2_smooth_nonlinear,nonlinear,37,500,50,,0.3,R,survival_coxph,CoxPH,0.2288725286874401,0.6019063638912251,0.01400000000001,success,
setting2_smooth_nonlinear,nonlinear,37,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1914163022092345,0.63919259882254,0.1539999999999963,success,
setting2_smooth_nonlinear,nonlinear,37,500,50,,0.3,R,gbm_coxph,Boosting,0.2024642661817303,0.6495654611718531,0.1720000000000254,success,
setting2_smooth_nonlinear,nonlinear,38,500,50,,0.3,R,survival_coxph,CoxPH,0.2343325568021926,0.5724278635966191,0.01400000000001,success,
setting2_smooth_nonlinear,nonlinear,38,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.2014228470946644,0.6534538035558146,0.1260000000000332,success,
setting2_smooth_nonlinear,nonlinear,38,500,50,,0.3,R,gbm_coxph,Boosting,0.204945631211712,0.660448848732148,0.1709999999999922,success,
setting2_smooth_nonlinear,nonlinear,39,500,50,,0.3,R,survival_coxph,CoxPH,0.2377175642868666,0.6177673874926943,0.0149999999999863,success,
setting2_smooth_nonlinear,nonlinear,39,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1990635008108994,0.6756282875511397,0.1440000000000054,success,
setting2_smooth_nonlinear,nonlinear,39,500,50,,0.3,R,gbm_coxph,Boosting,0.1926155724038445,0.7039742840444185,0.1750000000000113,success,
setting2_smooth_nonlinear,nonlinear,40,500,50,,0.3,R,survival_coxph,CoxPH,0.2288873981065529,0.5299526330454165,0.0150000000000432,success,
setting2_smooth_nonlinear,nonlinear,40,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.182939728925671,0.6074115352465868,0.1290000000000191,success,
setting2_smooth_nonlinear,nonlinear,40,500,50,,0.3,R,gbm_coxph,Boosting,0.2099712565507663,0.6570075229869045,0.1730000000000018,success,
setting2_smooth_nonlinear,nonlinear,41,500,50,,0.3,R,survival_coxph,CoxPH,0.2467273154106247,0.5417564655172413,0.0149999999999863,success,
setting2_smooth_nonlinear,nonlinear,41,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1976390046987503,0.6357758620689655,0.1289999999999622,success,
setting2_smooth_nonlinear,nonlinear,41,500,50,,0.3,R,gbm_coxph,Boosting,0.2154981185476016,0.6742995689655172,0.1749999999999545,success,
setting2_smooth_nonlinear,nonlinear,42,500,50,,0.3,R,survival_coxph,CoxPH,0.2247512321544573,0.5699200913242009,0.01400000000001,success,
setting2_smooth_nonlinear,nonlinear,42,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1878938503184935,0.6030251141552512,0.1299999999999954,success,
setting2_smooth_nonlinear,nonlinear,42,500,50,,0.3,R,gbm_coxph,Boosting,0.2129753566208163,0.6172945205479452,0.1739999999999781,success,
setting2_smooth_nonlinear,nonlinear,43,500,50,,0.3,R,survival_coxph,CoxPH,0.1949428990397273,0.6628161098969716,0.0149999999999863,success,
setting2_smooth_nonlinear,nonlinear,43,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1642455718185762,0.699656571963784,0.1580000000000154,success,
setting2_smooth_nonlinear,nonlinear,43,500,50,,0.3,R,gbm_coxph,Boosting,0.2395887876688999,0.6546987199500468,0.1739999999999781,success,
setting2_smooth_nonlinear,nonlinear,44,500,50,,0.3,R,survival_coxph,CoxPH,0.2459955532451143,0.5294590251740761,0.0150000000000432,success,
setting2_smooth_nonlinear,nonlinear,44,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.196218328386692,0.6076593465452598,0.15300000000002,success,
setting2_smooth_nonlinear,nonlinear,44,500,50,,0.3,R,gbm_coxph,Boosting,0.1896562581656499,0.6676486341724692,0.2060000000000172,success,
setting2_smooth_nonlinear,nonlinear,45,500,50,,0.3,R,survival_coxph,CoxPH,0.2157792694114523,0.6081596712650426,0.01400000000001,success,
setting2_smooth_nonlinear,nonlinear,45,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.19325832816898,0.6868212503668917,0.2019999999999981,success,
setting2_smooth_nonlinear,nonlinear,45,500,50,,0.3,R,gbm_coxph,Boosting,0.2106097622398615,0.6659818021719988,0.3729999999999904,success,
setting2_smooth_nonlinear,nonlinear,46,500,50,,0.3,R,survival_coxph,CoxPH,0.2291403933300574,0.5778975741239892,0.0149999999999863,success,
setting2_smooth_nonlinear,nonlinear,46,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.203038040722937,0.6417789757412399,0.1260000000000332,success,
setting2_smooth_nonlinear,nonlinear,46,500,50,,0.3,R,gbm_coxph,Boosting,0.2125135554303443,0.6566037735849056,0.1750000000000113,success,
setting2_smooth_nonlinear,nonlinear,47,500,50,,0.3,R,survival_coxph,CoxPH,0.2105480029058337,0.6008158508158508,0.0469999999999686,success,
setting2_smooth_nonlinear,nonlinear,47,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1777197931546831,0.641025641025641,0.125,success,
setting2_smooth_nonlinear,nonlinear,47,500,50,,0.3,R,gbm_coxph,Boosting,0.231011853577231,0.5882867132867133,0.174000000000035,success,
setting2_smooth_nonlinear,nonlinear,48,500,50,,0.3,R,survival_coxph,CoxPH,0.1921371875892755,0.6346208869814021,0.0139999999999531,success,
setting2_smooth_nonlinear,nonlinear,48,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1754471056504618,0.6967095851216023,0.1340000000000145,success,
setting2_smooth_nonlinear,nonlinear,48,500,50,,0.3,R,gbm_coxph,Boosting,0.1640597680594497,0.7413447782546495,0.174000000000035,success,
setting2_smooth_nonlinear,nonlinear,49,500,50,,0.3,R,survival_coxph,CoxPH,0.2296650441407937,0.5568934376881397,0.037999999999954,success,
setting2_smooth_nonlinear,nonlinear,49,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.2084470303096324,0.5978326309452138,0.1630000000000109,success,
setting2_smooth_nonlinear,nonlinear,49,500,50,,0.3,R,gbm_coxph,Boosting,0.2232561973093597,0.6083684527393136,0.1760000000000445,success,
setting2_smooth_nonlinear,nonlinear,50,500,50,,0.3,R,survival_coxph,CoxPH,0.2506287459524256,0.5425696594427245,0.0149999999999863,success,
setting2_smooth_nonlinear,nonlinear,50,500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.2130194759201437,0.6179050567595459,0.125,success,
setting2_smooth_nonlinear,nonlinear,50,500,50,,0.3,R,gbm_coxph,Boosting,0.2318392159297717,0.6199690402476781,0.1730000000000018,success,
setting1_highdim_s50,highdim,1,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2236392528716386,0.4971924451250638,0.2620322704315185,success,
setting1_highdim_s50,highdim,2,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2702335343131453,0.4612920448478377,0.2138113975524902,success,
setting1_highdim_s50,highdim,3,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1982044789972182,0.5879511224779767,0.1785306930541992,success,
setting1_highdim_s50,highdim,4,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2254805476080427,0.5445705024311183,0.1984555721282959,success,
setting1_highdim_s50,highdim,5,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2111790284844116,0.4949970570924073,0.2297823429107666,success,
setting1_highdim_s50,highdim,6,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2422634771187716,0.4660247592847317,0.1825358867645263,success,
setting1_highdim_s50,highdim,7,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2168604719873691,0.4879127358490566,0.1634659767150879,success,
setting1_highdim_s50,highdim,8,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2397586557920418,0.4545203207077689,0.1549937725067138,success,
setting1_highdim_s50,highdim,9,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2669226691874897,0.5113759479956663,0.1757590770721435,success,
setting1_highdim_s50,highdim,10,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2601399930641448,0.473993880913156,0.2098405361175537,success,
setting1_highdim_s50,highdim,11,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2080295165566456,0.5239567233384853,0.2338888645172119,success,
setting1_highdim_s50,highdim,12,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2437726557556679,0.5136351601800371,0.2042291164398193,success,
setting1_highdim_s50,highdim,13,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2112493863763122,0.4677325581395349,0.1546354293823242,success,
setting1_highdim_s50,highdim,14,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2572323421378329,0.4572661094634672,0.1408107280731201,success,
setting1_highdim_s50,highdim,15,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.225420367732458,0.5431603097218239,0.2092103958129882,success,
setting1_highdim_s50,highdim,16,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.236288508224444,0.4686248331108144,0.1968715190887451,success,
setting1_highdim_s50,highdim,17,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2073908735375352,0.5010358094110684,0.2243514060974121,success,
setting1_highdim_s50,highdim,18,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2051957862296212,0.501419647927314,0.2075221538543701,success,
setting1_highdim_s50,highdim,19,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2199096088073444,0.5566840516058194,0.1949090957641601,success,
setting1_highdim_s50,highdim,20,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2316538510161433,0.5057196062782655,0.1978318691253662,success,
setting1_highdim_s50,highdim,21,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2146717807589096,0.5293379353624098,0.152552843093872,success,
setting1_highdim_s50,highdim,22,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1994021135818513,0.5211182011546642,0.1641407012939453,success,
setting1_highdim_s50,highdim,23,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2191852587660676,0.4708532807659814,0.2659535408020019,success,
setting1_highdim_s50,highdim,24,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.217105695887282,0.5282065674992984,0.15470552444458,success,
setting1_highdim_s50,highdim,25,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2181012190929582,0.5532994923857868,0.1466271877288818,success,
setting1_highdim_s50,highdim,26,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2365256724099612,0.5445783132530121,0.224327802658081,success,
setting1_highdim_s50,highdim,27,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.274058503249559,0.4465391866415297,0.2056488990783691,success,
setting1_highdim_s50,highdim,28,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.214879268741982,0.4809843400447427,0.3257675170898437,success,
setting1_highdim_s50,highdim,29,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1930517016121515,0.5683810637054354,0.3450872898101806,success,
setting1_highdim_s50,highdim,30,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1819851327990888,0.6220868644067796,0.2100861072540283,success,
setting1_highdim_s50,highdim,31,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1927025463892238,0.5796387520525451,0.1704609394073486,success,
setting1_highdim_s50,highdim,32,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2048913351750416,0.5054824561403509,0.4033849239349365,success,
setting1_highdim_s50,highdim,33,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2253772649644148,0.5063113604488079,0.1788287162780761,success,
setting1_highdim_s50,highdim,34,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2249759907144608,0.4932313125367863,0.1441943645477295,success,
setting1_highdim_s50,highdim,35,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2312604998628529,0.5810684161199625,0.2230532169342041,success,
setting1_highdim_s50,highdim,36,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2136927423295246,0.5446428571428571,0.2067224979400634,success,
setting1_highdim_s50,highdim,37,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2093896435958534,0.5056272303046939,0.1516115665435791,success,
setting1_highdim_s50,highdim,38,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1987744438411537,0.514481469947057,0.1775553226470947,success,
setting1_highdim_s50,highdim,39,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2499673999026577,0.4700676730869338,0.2337861061096191,success,
setting1_highdim_s50,highdim,40,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2368027285679898,0.4693196405648267,0.2113456726074218,success,
setting1_highdim_s50,highdim,41,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2416804406541403,0.4746268656716418,0.1868011951446533,success,
setting1_highdim_s50,highdim,42,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2358035607968651,0.4958677685950413,0.1966891288757324,success,
setting1_highdim_s50,highdim,43,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2169664233002405,0.5006799020940984,0.269374132156372,success,
setting1_highdim_s50,highdim,44,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2251500702157786,0.5615324061926004,0.262397289276123,success,
setting1_highdim_s50,highdim,45,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2107419208238612,0.6442232119465549,0.2421708106994629,success,
setting1_highdim_s50,highdim,46,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1955179711305971,0.5731850117096019,0.1994624137878418,success,
setting1_highdim_s50,highdim,47,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1910133845783493,0.4548472775564409,0.2047846317291259,success,
setting1_highdim_s50,highdim,48,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2269701778594608,0.4825133372851215,0.1602053642272949,success,
setting1_highdim_s50,highdim,49,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2194353115156589,0.5133293838862559,0.1817424297332763,success,
setting1_highdim_s50,highdim,50,500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2380088164458385,0.471313672922252,0.1554086208343505,success,
setting2_smooth_nonlinear,nonlinear,1,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2138733980081231,0.596254475351143,0.3972961902618408,success,
setting2_smooth_nonlinear,nonlinear,2,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2067721519610143,0.5608308605341247,0.3442625999450683,success,
setting2_smooth_nonlinear,nonlinear,3,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2321529135268368,0.5471389645776567,0.287137508392334,success,
setting2_smooth_nonlinear,nonlinear,4,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.229670511007238,0.4609685101878804,0.3901536464691162,success,
setting2_smooth_nonlinear,nonlinear,5,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2126028856916249,0.528083848427842,0.2750942707061767,success,
setting2_smooth_nonlinear,nonlinear,6,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2138421694894286,0.5880886426592797,0.4293313026428222,success,
setting2_smooth_nonlinear,nonlinear,7,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2076505233657998,0.5288827395364926,0.6557283401489258,success,
setting2_smooth_nonlinear,nonlinear,8,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1965008691822912,0.607583774250441,0.1846351623535156,success,
setting2_smooth_nonlinear,nonlinear,9,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2126128885633289,0.5768621236133122,0.4738438129425049,success,
setting2_smooth_nonlinear,nonlinear,10,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2217836214055471,0.5504094888449591,0.3763372898101806,success,
setting2_smooth_nonlinear,nonlinear,11,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1722289905800022,0.6122817579771223,0.3459541797637939,success,
setting2_smooth_nonlinear,nonlinear,12,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2082892848633758,0.5506117908787542,0.3714942932128906,success,
setting2_smooth_nonlinear,nonlinear,13,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2329616972922421,0.5484856197505726,0.2517571449279785,success,
setting2_smooth_nonlinear,nonlinear,14,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2130392996075846,0.5465566159401599,0.2419662475585937,success,
setting2_smooth_nonlinear,nonlinear,15,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2235141545739356,0.5600326708412742,0.3065636157989502,success,
setting2_smooth_nonlinear,nonlinear,16,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2300804997158698,0.5966610210500847,0.4892909526824951,success,
setting2_smooth_nonlinear,nonlinear,17,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2020989170253014,0.5905086672350099,0.3389945030212402,success,
setting2_smooth_nonlinear,nonlinear,18,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1892149301800593,0.5980560320182962,0.3932557106018066,success,
setting2_smooth_nonlinear,nonlinear,19,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2294751410966911,0.4803053435114504,0.4117164611816406,success,
setting2_smooth_nonlinear,nonlinear,20,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2040746871221991,0.4763205828779599,0.2844493389129638,success,
setting2_smooth_nonlinear,nonlinear,21,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2241270859072434,0.5856443719412724,0.4133849143981933,success,
setting2_smooth_nonlinear,nonlinear,22,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1864392976606554,0.5820139328689043,0.4190495014190674,success,
setting2_smooth_nonlinear,nonlinear,23,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1940885804791879,0.6122137404580152,0.4117693901062011,success,
setting2_smooth_nonlinear,nonlinear,24,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.204827906156875,0.5355297157622739,0.3765609264373779,success,
